tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
missing,105.png,Energy,158,kJ,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Energy,38,kcal,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Fat,0.3,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Saturated Fats,0.0,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Carbohydrate,6.3,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Sugars,6.2,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Fibre,1.9,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Protein,0.8,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
missing,105.png,Salt,0.00,g,per_serving (1 Portion* (12 g)),,,,,nutrient not found in predictions
incorrect,106.png,Vitamin E,12,mg α-TE,per_serving (Pro Stick),Vitamin E,12,mg,per_serving,unit: got mg expected mg α-TE
incorrect,107.png,Vitamin B1,1.1,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B1,1.1,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B2,1.4,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B2,1.4,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B6,1.4,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B6,1.4,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin C,80,mg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin C,80,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Niacin,16,mg NE,per_daily_dose (1 Tablette (4.3 g)*),Niacin,16,mg NE,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Biotin,50,µg,per_daily_dose (1 Tablette (4.3 g)*),Biotin,50,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Folic Acid,200,µg,per_daily_dose (1 Tablette (4.3 g)*),Folic Acid,200,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Pantothenic Acid,6,mg,per_daily_dose (1 Tablette (4.3 g)*),Pantothenic Acid,6,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin E,12,mg α-TE,per_daily_dose (1 Tablette (4.3 g)*),Vitamin E,12,mg a-TE,per_serving,unit: got mg a-TE expected mg α-TE | context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,107.png,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (4.3 g)*),Vitamin B12,80,mg,per_serving,qty: got 80 expected 2.5 | unit: got mg expected µg | context: got per_serving expected per_daily_dose (1 Tablette (4.3 g)*)
incorrect,108.jpeg,Magnesium,240,mg,per_daily_dose (1 Tablette (5.6 g)*),Magnesium,240,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B1,1.1,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B1,1.1,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B2,1.4,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B2,1.4,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B6,1.4,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B6,1.4,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin B12,2.5,µg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin B12,2.5,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin C,80,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin C,80,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose (1 Tablette (5.6 g)*),Biotin,50,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Folic Acid,200,µg,per_daily_dose (1 Tablette (5.6 g)*),Folic Acid,200,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (1 Tablette (5.6 g)*),Pantothenic Acid,6.0,mg,per_serving,context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Vitamin E,12,mg,per_daily_dose (1 Tablette (5.6 g)*),Vitamin E,16,mg,per_serving,qty: got 16 expected 12 | context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Niacin,16,mg,per_daily_dose (1 Tablette (5.6 g)*),Niacin,50,ug,per_serving,qty: got 50 expected 16 | unit: got ug expected mg | context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,109.jpeg,Sugars,9.8,g,per_100g,Sugars,9.8,g,of which sugars,context: got of which sugars expected per_100g
incorrect,109.jpeg,Fat,0,g,per_100g,Fat,0.2,g,of which saturated fatty acids,qty: got 0.2 expected 0 | context: got of which saturated fatty acids expected per_100g
missing,109.jpeg,Saturated Fats,0.2,g,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,Fibre,1.5,g,per_100g,,,,,nutrient not found in predictions
incorrect,110.jpeg,Melissen Extrakt,15,mg,per_serving (pro Stick),Melissen Extrakt,15,mg,pro Stick,context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Pantothenic Acid,3.0,mg,per_serving (pro Stick),Pantothenic Acid,3.0,mg,pro Stick,context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose (pro 2 Sticks),Melissen Extrakt,30,mg,pro 2 Sticks,context: got pro 2 Sticks expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (pro 2 Sticks),Pantothenic Acid,6.0,mg,pro 2 Sticks,context: got pro 2 Sticks expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Niacin,8.0,mg NE,per_serving (pro Stick),Niacin,8.0,mg,pro Stick,unit: got mg expected mg NE | context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Niacin,16,mg NE,per_daily_dose (pro 2 Sticks),Niacin,16,mg,pro 2 Sticks,unit: got mg expected mg NE | context: got pro 2 Sticks expected per_daily_dose (pro 2 Sticks)
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,ug,per_serving,context: got per_serving expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,113.jpeg,Fat,4.5,g,per_100g,Fat,4.5,g,%RM,context: got %RM expected per_100g
incorrect,113.jpeg,Saturated Fats,3.1,g,per_100g,Saturated Fats,3.1,g,%RM,context: got %RM expected per_100g
incorrect,113.jpeg,Fat,1.3,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,1.3,g,pro_portion,context: got pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Caffeine,80,mg,per_serving (30 g PULVER IN 250ml WASSER),Caffeine,80,mg,pro_portion,context: got pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Protein,72.7,g,per_100g,Protein,1.9,g,per_100g,qty: got 1.9 expected 72.7
incorrect,113.jpeg,Protein,21.8,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,2.3,g,pro_portion,qty: got 2.3 expected 21.8 | context: got pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),Sugar,0.9,g,pro_portion,qty: got 0.9 expected 1.2 | context: got pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
missing,113.jpeg,Energy,369,kcal,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Energy,464,kJ,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Saturated Fats,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Carbohydrate,2.3,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Fibre,0.6,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,114.jpeg,Energy,462,kJ,per_serving (30 g PULVER IN 250ml WASSER),Energy,462,kJ,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Fat,1.4,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,1.4,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),Sugars,1.2,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),Salt,0.17,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Carbohydrate,2.6,g,per_serving (30 g PULVER IN 250ml WASSER),Carbohydrate,1.2,g,per_pro_portion,qty: got 1.2 expected 2.6 | context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Protein,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,0.9,g,per_pro_portion,qty: got 0.9 expected 21.0 | context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
missing,114.jpeg,Saturated Fats,3.3,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Fibre,2.8,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Saturated Fats,1.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Fibre,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Caffeine,80,mg,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.png,Fat,0,g,per_100g,Fat,0.2,g,davon gesetzte Fettsauren,qty: got 0.2 expected 0 | context: got davon gesetzte Fettsauren expected per_100g
incorrect,115.png,Saturated Fats,0.2,g,per_100g,Saturated Fats,12.0,g,davon Zucker,qty: got 12.0 expected 0.2 | context: got davon Zucker expected per_100g
incorrect,115.png,Fibre,1.6,g,per_100g,Fibre,11.0,g,per_100g,qty: got 11.0 expected 1.6
incorrect,115.png,Protein,11.0,g,per_100g,Protein,0.05,g,per_100g,qty: got 0.05 expected 11.0
missing,115.png,Carbohydrate,12.0,g,per_100g,,,,,nutrient not found in predictions
missing,115.png,Sugars,10.0,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,509,kJ,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Energy,121,kcal,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,Fat,6.1,g,per_serving (45 g),Fat,6.1,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Carbohydrate,16.7,g,per_serving (45 g),Carbohydrate,16.7,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Sugars,13.5,g,per_serving (45 g),Sugars,13.5,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Fibre,4.0,g,per_serving (45 g),Fibre,4.0,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Salt,0.04,g,per_serving (45 g),Salt,0.04,g,per_portion,context: got per_portion expected per_serving (45 g)
missing,117.jpeg,Saturated Fats,1.5,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Protein,11.0,g,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,Fat,10,g,per_100g,Fat,2.1,g,per_serving,qty: got 2.1 expected 10 | context: got per_serving expected per_100g
incorrect,118.jpeg,Sugars,4.0,g,per_100g,Sugars,17,g,per_serving,qty: got 17 expected 4.0 | context: got per_serving expected per_100g
incorrect,118.jpeg,Fibre,3.0,g,per_100g,Fibre,19,g,per_serving,qty: got 19 expected 3.0 | context: got per_serving expected per_100g
incorrect,118.jpeg,Protein,24,g,per_100g,Protein,3.0,g,per_serving,qty: got 3.0 expected 24 | context: got per_serving expected per_100g
incorrect,118.jpeg,Fat,8.0,g,per_serving (80 g),Fat,2.1,g,per_100g,qty: got 2.1 expected 8.0 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Sugars,3.2,g,per_serving (80 g),Sugars,17,g,per_100g,qty: got 17 expected 3.2 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Fibre,2.4,g,per_serving (80 g),Fibre,19,g,per_100g,qty: got 19 expected 2.4 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Protein,19,g,per_serving (80 g),Protein,3.0,g,per_100g,qty: got 3.0 expected 19 | context: got per_100g expected per_serving (80 g)
incorrect,118.jpeg,Salt,0.56,g,per_serving (80 g),Salt,0.70,g,per_serving,qty: got 0.70 expected 0.56
incorrect,118.jpeg,Sugar Alcohols,21,g,per_100g,Alcohol,2.4,g,per_serving,nutrient: no match | qty: got 2.4 expected 21 | context: got per_serving expected per_100g
incorrect,118.jpeg,Sugar Alcohols,17,g,per_serving (80 g),Alcohol,2.4,g,per_100g,nutrient: no match | qty: got 2.4 expected 17 | context: got per_100g expected per_serving (80 g)
missing,118.jpeg,Energy,1440,kJ,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,344,kcal,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.6,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Carbohydrate,48,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,1152,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Energy,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Carbohydrate,38,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,Energy,1471,kJ,per_100g,Energy,11.0,kJ,per_serving,qty: got 11.0 expected 1471 | context: got per_serving expected per_100g
incorrect,119.jpeg,Energy,352,kcal,per_100g,Energy,11,kcal,per_serving,qty: got 11 expected 352 | context: got per_serving expected per_100g
incorrect,119.jpeg,Fat,11,g,per_100g,Fat,2.4,g,per_serving,qty: got 2.4 expected 11 | context: got per_serving expected per_100g
incorrect,119.jpeg,Carbohydrate,47,g,per_100g,Carbohydrate,3.2,g,per_100g,qty: got 3.2 expected 47
incorrect,119.jpeg,Sugars,4.0,g,per_100g,Sugars,17.0,g,per_portion,qty: got 17.0 expected 4.0 | context: got per_portion expected per_100g
incorrect,119.jpeg,Protein,24,g,per_100g,Protein,4.0,g,per_100g,qty: got 4.0 expected 24
incorrect,119.jpeg,Fat,8.4,g,per_serving (80 g),Fat,38.0,g,per_100g,qty: got 38.0 expected 8.4 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Energy,1177,kJ,per_serving (80 g),Energy,8.4,g,per_100g,qty: got 8.4 expected 1177 | unit: got g expected kJ | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Sugar Alcohols,21,g,per_100g,Alcohol,3.6,g,per_portion,nutrient: no match | qty: got 3.6 expected 21 | context: got per_portion expected per_100g
missing,119.jpeg,Saturated Fats,3.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Fibre,4.5,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Energy,282,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Carbohydrate,38,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Fibre,3.6,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Protein,19,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Salt,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.png,Sugars,1.1,g,per_100ml,Sugars,32,g,per_serving,qty: got 32 expected 1.1 | context: got per_serving expected per_100ml
incorrect,12.png,Sugars,0.7,g,per_serving (60ml),Sugars,1.9,g,per_serving,qty: got 1.9 expected 0.7
missing,12.png,Saturated Fats,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Carbohydrate,32,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Protein,0.1,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Energy,328,kJ,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Energy,77,kcal,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Fat,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Saturated Fats,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Carbohydrate,19,g,per_serving (60ml),,,,,nutrient not found in predictions
missing,12.png,Protein,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,Inositol,100,mg,per_daily_dose (10 G),Inositol,100,mg,per_serving,context: got per_serving expected per_daily_dose (10 G)
incorrect,120.jpeg,Alpha-Liponsäure,42,mg,per_daily_dose (10 G),Alpha-Liponsäure,42,mg,per_serving,context: got per_serving expected per_daily_dose (10 G)
incorrect,120.jpeg,Choline,20,mg,per_daily_dose (10 G),Choline,20,mg,per_serving,context: got per_serving expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin C,250,mg,per_daily_dose (10 G),Vitamin C,250,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Niacin,16,mg,per_daily_dose (10 G),Niacin,16,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin E,30,mg,per_daily_dose (10 G),Vitamin E,30,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Pantothenic Acid,5,mg,per_daily_dose (10 G),Pantothenic Acid,5,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B6,0.9,mg,per_daily_dose (10 G),Vitamin B6,0.9,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B1,1,mg,per_daily_dose (10 G),Vitamin B1,1,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Folic Acid,200,µg,per_daily_dose (10 G),Folic Acid,200,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B12,4.1,µg,per_daily_dose (10 G),Vitamin B12,4.1,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin D3,5.2,µg,per_daily_dose (10 G),Vitamin D3,5.2,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin K,60.4,µg,per_daily_dose (10 G),Vitamin K,60.4,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Calcium,121,mg,per_daily_dose (10 G),Calcium,121,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Zinc,6.5,mg,per_daily_dose (10 G),Zinc,6.5,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Iodine,100,µg,per_daily_dose (10 G),Iodine,100,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Selenium,22,µg,per_daily_dose (10 G),Selenium,22,ug,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Copper,1,mg,per_daily_dose (10 G),Copper,1,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Biotin,40,µg,per_daily_dose (10 G),Biotin,40,mg,per_100g,unit: got mg expected µg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B2,1.1,mg,per_daily_dose (10 G),Vitamin B2,11,mg,per_100g,qty: got 11 expected 1.1 | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Lactobacillus Acidophilus,3.6 x 10^8,KBE,per_daily_dose (10 G),Lactobacillus Acidophilus,3.6,10^6,per_serving,qty: got 3.6 expected 3.6 x 10^8 | unit: got 10^6 expected KBE | context: got per_serving expected per_daily_dose (10 G)
incorrect,120.jpeg,Bifidobacterium Bifidum,3.6 x 10^8,KBE,per_daily_dose (10 G),Bifidobacterium Bifidum,3.6,10^6,per_serving,qty: got 3.6 expected 3.6 x 10^8 | unit: got 10^6 expected KBE | context: got per_serving expected per_daily_dose (10 G)
incorrect,120.jpeg,Manganese,0.4,mg,per_daily_dose (10 G),Manganese,25,ug,per_100g,qty: got 25 expected 0.4 | unit: got ug expected mg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Chromium,25,µg,per_daily_dose (10 G),Chromium,45,mg,per_100g,qty: got 45 expected 25 | unit: got mg expected µg | context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Rutin,20,mg,per_daily_dose (10 G),Rutinin,20,mg,per_serving,context: got per_serving expected per_daily_dose (10 G)
