tag,image_id,gt_nutrient,gt_quantity,gt_unit,gt_context,pred_nutrient,pred_quantity,pred_unit,pred_context,reason
incorrect,108.jpeg,Biotin,50,µg,per_daily_dose (1 Tablette (5.6 g)*),Biotin,200,µg,per_serving,qty: got 200 expected 50 | context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,108.jpeg,Niacin,16,mg,per_daily_dose (1 Tablette (5.6 g)*),Niacin,50,µg,per_serving,qty: got 50 expected 16 | unit: got µg expected mg | context: got per_serving expected per_daily_dose (1 Tablette (5.6 g)*)
incorrect,109.jpeg,Saturated Fats,0.2,g,per_100g,Saturated Fats,0.2,g,of which,context: got of which expected per_100g
incorrect,109.jpeg,Sugars,9.8,g,per_100g,Sugars,9.8,g,of which,context: got of which expected per_100g
missing,109.jpeg,Energy,99,kcal,per_100g,,,,,nutrient not found in predictions
missing,109.jpeg,Fibre,1.5,g,per_100g,,,,,nutrient not found in predictions
incorrect,110.jpeg,Melissen Extrakt,15,mg,per_serving (pro Stick),Melissen Extrakt,15,mg,pro Stick,context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Pantothenic Acid,3.0,mg,per_serving (pro Stick),Pantothenic Acid,3.0,mg,pro Stick,context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Pantothenic Acid,6.0,mg,per_daily_dose (pro 2 Sticks),Pantothenic Acid,6.0,mg,pro 2 Sticks,context: got pro 2 Sticks expected per_daily_dose (pro 2 Sticks)
incorrect,110.jpeg,Niacin,8.0,mg NE,per_serving (pro Stick),Niacin,8.0,mg,pro Stick,unit: got mg expected mg NE | context: got pro Stick expected per_serving (pro Stick)
incorrect,110.jpeg,Niacin,16,mg NE,per_daily_dose (pro 2 Sticks),Niacin,16,mg,pro 2 Sticks,unit: got mg expected mg NE | context: got pro 2 Sticks expected per_daily_dose (pro 2 Sticks)
missing,110.jpeg,Melissen Extrakt,30,mg,per_daily_dose (pro 2 Sticks),,,,,nutrient not found in predictions
incorrect,111.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,µg,per_serving,context: got per_serving expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,112.jpeg,Vitamin B12,17.5,µg,per_daily_dose (1 Tagesdosis (8 ml)),Vitamin B12,17.5,µg,per_serving,context: got per_serving expected per_daily_dose (1 Tagesdosis (8 ml))
incorrect,113.jpeg,Fat,1.3,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,1.3,g,pro %RM in water,context: got pro %RM in water expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Caffeine,80,mg,per_serving (30 g PULVER IN 250ml WASSER),Caffeine,80,mg,pro portion in water,context: got pro portion in water expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,113.jpeg,Protein,72.7,g,per_100g,Protein,1.9,g,per_100g,qty: got 1.9 expected 72.7
incorrect,113.jpeg,Saturated Fats,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,0.9,g,pro portion in water,nutrient: no match | context: got pro portion in water expected per_serving (30 g PULVER IN 250ml WASSER)
missing,113.jpeg,Energy,369,kcal,per_100g,,,,,nutrient not found in predictions
missing,113.jpeg,Energy,464,kJ,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Carbohydrate,2.3,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Fibre,0.6,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Protein,21.8,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,113.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,114.jpeg,Energy,462,kJ,per_serving (30 g PULVER IN 250ml WASSER),Energy,462,kJ,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Fat,1.4,g,per_serving (30 g PULVER IN 250ml WASSER),Fat,1.4,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Sugars,1.2,g,per_serving (30 g PULVER IN 250ml WASSER),Sugars,1.2,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Salt,0.17,g,per_serving (30 g PULVER IN 250ml WASSER),Salt,0.17,g,per_pro_portion,context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Carbohydrate,2.6,g,per_serving (30 g PULVER IN 250ml WASSER),Carbohydrate,1.2,g,per_pro_portion,qty: got 1.2 expected 2.6 | context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
incorrect,114.jpeg,Protein,21.0,g,per_serving (30 g PULVER IN 250ml WASSER),Protein,42,,per_pro_portion,qty: got 42 expected 21.0 | unit: got  expected g | context: got per_pro_portion expected per_serving (30 g PULVER IN 250ml WASSER)
missing,114.jpeg,Saturated Fats,3.3,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Fibre,2.8,g,per_100g,,,,,nutrient not found in predictions
missing,114.jpeg,Energy,111,kcal,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Saturated Fats,1.0,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Fibre,0.9,g,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
missing,114.jpeg,Caffeine,80,mg,per_serving (30 g PULVER IN 250ml WASSER),,,,,nutrient not found in predictions
incorrect,115.png,Fat,0,g,per_100g,Fat,0.2,g,davon gesetzte Fettsauren,qty: got 0.2 expected 0 | context: got davon gesetzte Fettsauren expected per_100g
incorrect,115.png,Saturated Fats,0.2,g,per_100g,Saturated Fats,12.0,g,davon gesetzte Fettsauren,qty: got 12.0 expected 0.2 | context: got davon gesetzte Fettsauren expected per_100g
incorrect,115.png,Sugars,10.0,g,per_100g,Sugars,1.6,g,davon Zucker,qty: got 1.6 expected 10.0 | context: got davon Zucker expected per_100g
incorrect,115.png,Fibre,1.6,g,per_100g,Fibre,11.0,g,per_100g,qty: got 11.0 expected 1.6
incorrect,115.png,Protein,11.0,g,per_100g,Protein,0.05,g,per_100g,qty: got 0.05 expected 11.0
missing,115.png,Energy,103,kcal,per_100g,,,,,nutrient not found in predictions
missing,115.png,Carbohydrate,12.0,g,per_100g,,,,,nutrient not found in predictions
incorrect,116.jpeg,Fat,3.5,g,per_serving (PORTION**),Fat,3.5,g,per_portion,context: got per_portion expected per_serving (PORTION**)
incorrect,116.jpeg,Saturated Fats,0.4,g,per_serving (PORTION**),Saturated Fats,0.4,g,per_portion,context: got per_portion expected per_serving (PORTION**)
incorrect,116.jpeg,Carbohydrate,8.2,g,per_serving (PORTION**),Carbohydrate,8.2,g,per_portion,context: got per_portion expected per_serving (PORTION**)
incorrect,116.jpeg,Sugars,1.4,g,per_serving (PORTION**),Sugars,1.4,g,per_portion,context: got per_portion expected per_serving (PORTION**)
incorrect,116.jpeg,Protein,12.0,g,per_serving (PORTION**),Protein,12.0,g,per_portion,context: got per_portion expected per_serving (PORTION**)
incorrect,116.jpeg,Salt,0.61,g,per_serving (PORTION**),Salt,0.61,g,per_portion,context: got per_portion expected per_serving (PORTION**)
missing,116.jpeg,Fibre,12.0,g,per_100g,,,,,nutrient not found in predictions
missing,116.jpeg,Energy,509,kJ,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Energy,121,kcal,per_serving (PORTION**),,,,,nutrient not found in predictions
missing,116.jpeg,Fibre,3.7,g,per_serving (PORTION**),,,,,nutrient not found in predictions
incorrect,117.jpeg,Energy,728,kJ,per_serving (45 g),Energy,728,kJ,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Fat,6.1,g,per_serving (45 g),Fat,6.1,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Carbohydrate,16.7,g,per_serving (45 g),Carbohydrate,16.7,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Sugars,13.5,g,per_serving (45 g),Sugars,13.5,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Fibre,4.0,g,per_serving (45 g),Fibre,4.0,g,per_portion,context: got per_portion expected per_serving (45 g)
incorrect,117.jpeg,Salt,0.04,g,per_serving (45 g),Salt,0.04,g,per_portion,context: got per_portion expected per_serving (45 g)
missing,117.jpeg,Energy,173,kcal,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Saturated Fats,1.5,g,per_serving (45 g),,,,,nutrient not found in predictions
missing,117.jpeg,Protein,11.0,g,per_serving (45 g),,,,,nutrient not found in predictions
incorrect,118.jpeg,Salt,0.70,g,per_100g,Salt,0.70,g,per_portion,context: got per_portion expected per_100g
incorrect,118.jpeg,Energy,1440,kJ,per_100g,Energy,8.0,kJ,per_portion,qty: got 8.0 expected 1440 | context: got per_portion expected per_100g
incorrect,118.jpeg,Fat,10,g,per_100g,Fat,2.1,g,per_portion,qty: got 2.1 expected 10 | context: got per_portion expected per_100g
incorrect,118.jpeg,Carbohydrate,48,g,per_100g,Carbohydrate,3.2,g,per_portion,qty: got 3.2 expected 48 | context: got per_portion expected per_100g
incorrect,118.jpeg,Sugars,4.0,g,per_100g,Sugars,17,g,per_portion,qty: got 17 expected 4.0 | context: got per_portion expected per_100g
incorrect,118.jpeg,Fibre,3.0,g,per_100g,Fibre,19,g,per_portion,qty: got 19 expected 3.0 | context: got per_portion expected per_100g
incorrect,118.jpeg,Protein,24,g,per_100g,Protein,3.0,g,pro_100g,qty: got 3.0 expected 24 | context: got pro_100g expected per_100g
incorrect,118.jpeg,Fat,8.0,g,per_serving (80 g),Fat,2.6,g,pro_100g,qty: got 2.6 expected 8.0 | context: got pro_100g expected per_serving (80 g)
incorrect,118.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,21,g,pro_100g,qty: got 21 expected 38 | context: got pro_100g expected per_serving (80 g)
incorrect,118.jpeg,Sugar Alcohols,21,g,per_100g,Alcohol,2.4,g,per_portion,nutrient: no match | qty: got 2.4 expected 21 | context: got per_portion expected per_100g
missing,118.jpeg,Energy,344,kcal,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.6,g,per_100g,,,,,nutrient not found in predictions
missing,118.jpeg,Energy,1152,kJ,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Energy,275,kcal,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Saturated Fats,2.1,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugars,3.2,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Fibre,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Protein,19,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,118.jpeg,Salt,0.56,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,119.jpeg,Fat,11,g,per_100g,Fat,2.4,g,per_serving,qty: got 2.4 expected 11 | context: got per_serving expected per_100g
incorrect,119.jpeg,Carbohydrate,47,g,per_100g,Carbohydrate,3.2,g,per_serving,qty: got 3.2 expected 47 | context: got per_serving expected per_100g
incorrect,119.jpeg,Sugars,4.0,g,per_100g,Sugars,17.0,g,per_serving,qty: got 17.0 expected 4.0 | context: got per_serving expected per_100g
incorrect,119.jpeg,Energy,1177,kJ,per_serving (80 g),Energy,11.77,kJ,per_serving,qty: got 11.77 expected 1177
incorrect,119.jpeg,Energy,282,kcal,per_serving (80 g),Energy,28.2,kcal,per_serving,qty: got 28.2 expected 282
incorrect,119.jpeg,Fat,8.4,g,per_serving (80 g),Fat,3.0,g,per_100g,qty: got 3.0 expected 8.4 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Carbohydrate,38,g,per_serving (80 g),Carbohydrate,4.0,g,per_100g,qty: got 4.0 expected 38 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Sugars,3.2,g,per_serving (80 g),Sugars,21.0,g,per_100g,qty: got 21.0 expected 3.2 | context: got per_100g expected per_serving (80 g)
incorrect,119.jpeg,Salt,0.56,g,per_serving (80 g),Salt,0.70,g,per_serving,qty: got 0.70 expected 0.56
missing,119.jpeg,Saturated Fats,3.0,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,21,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Fibre,4.5,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Protein,24,g,per_100g,,,,,nutrient not found in predictions
missing,119.jpeg,Saturated Fats,2.4,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Sugar Alcohols,17,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Fibre,3.6,g,per_serving (80 g),,,,,nutrient not found in predictions
missing,119.jpeg,Protein,19,g,per_serving (80 g),,,,,nutrient not found in predictions
incorrect,12.png,Energy,547,kJ,per_100ml,Energy,547 kJ,kJ,per_100ml,qty: got 547 kJ expected 547
incorrect,12.png,Energy,129,kcal,per_100ml,Energy,129 kcal,kcal,per_100ml,qty: got 129 kcal expected 129
incorrect,12.png,Fat,0.0,g,per_100ml,Fat,0.0g,g,per_100ml,qty: got 0.0g expected 0.0
incorrect,12.png,Carbohydrate,32,g,per_100ml,Carbohydrate,32g,g,per_100ml,qty: got 32g expected 32
incorrect,12.png,Sugars,1.1,g,per_100ml,Sugars,1.1g,g,per_100ml,qty: got 1.1g expected 1.1
incorrect,12.png,Protein,0.1,g,per_100ml,Protein,0.1g,g,per_100ml,qty: got 0.1g expected 0.1
incorrect,12.png,Salt,0.6,g,per_100ml,Salt,0.6g,g,per_100ml,qty: got 0.6g expected 0.6
incorrect,12.png,Energy,328,kJ,per_serving (60ml),Energy,60 kJ,kJ,per_serving,qty: got 60 kJ expected 328
incorrect,12.png,Energy,77,kcal,per_serving (60ml),Energy,77 kcal,kcal,per_serving,qty: got 77 kcal expected 77
incorrect,12.png,Fat,0.0,g,per_serving (60ml),Fat,0.0g,g,per_serving,qty: got 0.0g expected 0.0
incorrect,12.png,Carbohydrate,19,g,per_serving (60ml),Carbohydrate,19g,g,per_serving,qty: got 19g expected 19
incorrect,12.png,Sugars,0.7,g,per_serving (60ml),Sugars,0.7g,g,per_serving,qty: got 0.7g expected 0.7
incorrect,12.png,Protein,0.0,g,per_serving (60ml),Protein,0.0g,g,per_serving,qty: got 0.0g expected 0.0
incorrect,12.png,Salt,0.4,g,per_serving (60ml),Salt,0.4g,g,per_serving,qty: got 0.4g expected 0.4
missing,12.png,Saturated Fats,0.0,g,per_100ml,,,,,nutrient not found in predictions
missing,12.png,Saturated Fats,0.0,g,per_serving (60ml),,,,,nutrient not found in predictions
incorrect,120.jpeg,Inositol,100,mg,per_daily_dose (10 G),Inositol,100,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Alpha-Liponsäure,42,mg,per_daily_dose (10 G),Alpha-Liponsäure,42,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Choline,20,mg,per_daily_dose (10 G),Choline,20,mg,per_100g,context: got per_100g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin C,250,mg,per_daily_dose (10 G),Vitamin C,250,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Niacin,16,mg,per_daily_dose (10 G),Niacin,16,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin E,30,mg,per_daily_dose (10 G),Vitamin E,30,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Pantothenic Acid,5,mg,per_daily_dose (10 G),Pantothenic Acid,5,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B6,0.9,mg,per_daily_dose (10 G),Vitamin B6,0.9,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B2,1.1,mg,per_daily_dose (10 G),Vitamin B2,1.1,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B1,1,mg,per_daily_dose (10 G),Vitamin B1,1,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Folic Acid,200,µg,per_daily_dose (10 G),Folic Acid,200,µg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin B12,4.1,µg,per_daily_dose (10 G),Vitamin B12,4.1,µg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin D3,5.2,µg,per_daily_dose (10 G),Vitamin D3,5.2,µg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Vitamin K,60.4,µg,per_daily_dose (10 G),Vitamin K,60.4,µg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Calcium,121,mg,per_daily_dose (10 G),Calcium,121,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Zinc,6.5,mg,per_daily_dose (10 G),Zinc,6.5,mg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Molybdenum,45,µg,per_daily_dose (10 G),Molybdenum,45,µg,pro_10_g,context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Biotin,40,µg,per_daily_dose (10 G),Biotin,40,mg,pro_10_g,unit: got mg expected µg | context: got pro_10_g expected per_daily_dose (10 G)
incorrect,120.jpeg,Iodine,100,µg,per_daily_dose (10 G),Iodine,22,µg,pro_10_g,qty: got 22 expected 100 | context: got pro_10_g expected per_daily_dose (10 G)
